659,0236686390533; 513,7614678899084
865,3846153846156; 231,19266055045887
712,2781065088759; 348,6238532110092
712,2781065088759; 212,84403669724793
681,2130177514794; 117,43119266055055
625,7396449704144; 177,98165137614694
607,9881656804735; 253,21100917431204
610,2071005917161; 282,5688073394497
605,769230769231; 311,9266055045873
561,3905325443787; 616,5137614678899
552,5147928994083; 792,6605504587156
512,5739644970415; 458,7155963302754
468,19526627218943; 664,2201834862386
492,603550295858; 403,66972477064223
470,41420118343206; 337,6146788990826
446,0059171597634; 396,3302752293579
532,5443786982249; 216,51376146789005
519,2307692307694; 216,51376146789005
532,5443786982249; 143,11926605504607
521,4497041420119; 121,10091743119278
521,4497041420119; 110,0917431192662
503,698224852071; 128,44036697247714
448,224852071006; 117,43119266055055
446,0059171597634; 124,7706422018349
465,9763313609468; 190,82568807339464
434,91124260355036; 205,50458715596335
434,91124260355036; 256,8807339449543
419,3786982248521; 198,165137614679
414,94082840236695; 172,4770642201836
388,31360946745565; 121,10091743119278
397,18934911242604; 106,42201834862396
397,18934911242604; 88,07339449541303
401,6272189349113; 62,385321100917736
399,40828402366867; 47,7064220183488
366,1242603550297; 62,385321100917736
359,46745562130184; 66,05504587155974
348,3727810650888; 55,04587155963327
352,81065088757396; 88,07339449541303
339,4970414201184; 88,07339449541303
357,2485207100592; 113,76146788990832
352,81065088757396; 121,10091743119278
361,68639053254446; 154,12844036697265
366,1242603550297; 154,12844036697265
370,56213017751486; 154,12844036697265
377,2189349112426; 150,45871559633042
337,2781065088758; 238,53211009174322
339,4970414201184; 264,2201834862386
330,621301775148; 267,88990825688086
319,526627218935; 282,5688073394497
348,3727810650888; 289,90825688073414
386,094674556213; 392,66055045871565
446,0059171597634; 447,7064220183488
348,3727810650888; 392,66055045871565
270,71005917159766; 499,0825688073396
208,57988165680476; 524,770642201835
188,60946745562129; 675,2293577981652
213,01775147928996; 770,6422018348625
195,26627218934917; 392,66055045871565
130,9171597633136; 392,66055045871565
295,11834319526633; 275,2293577981652
295,11834319526633; 264,2201834862386
239,64497041420125; 297,2477064220185
228,55029585798817; 286,2385321100919
215,23668639053258; 286,2385321100919
208,57988165680476; 256,8807339449543
190,82840236686397; 289,90825688073414
210,79881656804739; 223,85321100917452
195,26627218934917; 209,17431192660558
181,95266272189352; 212,84403669724793
155,32544378698228; 234,8623853211011
139,79289940828406; 212,84403669724793
130,9171597633136; 212,84403669724793
115,38461538461542; 194,49541284403676
106,50887573964499; 183,48623853211018
86,53846153846155; 227,52293577981663
62,130177514792905; 220,18348623853228
157,5443786982249; 205,50458715596335
164,20118343195273; 190,82568807339464
166,4201183431953; 179,81651376146806
193,0473372781066; 190,82568807339464
213,01775147928996; 190,82568807339464
210,79881656804739; 183,48623853211018
228,55029585798817; 198,165137614679
246,30177514792908; 227,52293577981663
250,73964497041428; 227,52293577981663
264,0532544378699; 234,8623853211011
255,17751479289947; 216,51376146789005
255,17751479289947; 201,83486238532123
244,08284023668645; 194,49541284403676
244,08284023668645; 172,4770642201836
257,396449704142; 157,7981651376149
288,46153846153857; 190,82568807339464
288,46153846153857; 183,48623853211018
297,33727810650896; 183,48623853211018
292,8994082840237; 172,4770642201836
295,11834319526633; 176,14678899082583
301,7751479289941; 176,14678899082583
317,3076923076924; 187,1559633027524
330,621301775148; 161,467889908257
323,96449704142026; 143,11926605504607
317,3076923076924; 150,45871559633042
308,431952662722; 157,7981651376149
317,3076923076924; 128,44036697247714
308,431952662722; 121,10091743119278
312,8698224852071; 106,42201834862396
321,74556213017763; 102,75229357798173
323,96449704142026; 95,41284403669738
328,4023668639054; 113,76146788990832
